# BUSCO version is: 5.2.2 
# The lineage dataset is: basidiomycota_odb10 (Creation date: 2020-09-10, number of genomes: 133, number of BUSCOs: 1764)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
37113at5204	Complete	CM008261.1	1126867	1133548	+	919.6	822	https://www.orthodb.org/v10?query=37113at5204	WD40-repeat-containing domain
37314at5204	Complete	CM008253.1	2061047	2062099	+	382.4	222	https://www.orthodb.org/v10?query=37314at5204	Dihydroorotase
37337at5204	Complete	CM008253.1	778647	780416	+	320.5	250	https://www.orthodb.org/v10?query=37337at5204	eukaryotic translation initiation factor 2B delta subunit
37360at5204	Complete	CM008255.1	2333444	2335101	+	340.6	323	https://www.orthodb.org/v10?query=37360at5204	NADPH
37387at5204	Complete	CM008253.1	2889584	2892500	+	442.0	463	https://www.orthodb.org/v10?query=37387at5204	Nucleoporin Nup88
37483at5204	Complete	CM008252.1	1408170	1409485	-	360.2	309	https://www.orthodb.org/v10?query=37483at5204	Peroxisomal membrane protein PEX16
37508at5204	Complete	CM008251.1	1467853	1469648	-	307.6	285	https://www.orthodb.org/v10?query=37508at5204	Histone acetyltransferase type B catalytic subunit
37584at5204	Complete	CM008251.1	3210619	3212185	-	375.9	278	https://www.orthodb.org/v10?query=37584at5204	Ubiquitin fusion degradation protein 1
37662at5204	Complete	CM008253.1	2413832	2415599	-	380.8	277	https://www.orthodb.org/v10?query=37662at5204	cytochrome oxidase assembly
37702at5204	Complete	CM008251.1	2424407	2427635	-	560.7	434	https://www.orthodb.org/v10?query=37702at5204	Histone deacetylase
37752at5204	Complete	CM008252.1	886922	888941	-	608.0	335	https://www.orthodb.org/v10?query=37752at5204	Chorismate synthase
37753at5204	Complete	CM008252.1	1235540	1237278	+	481.0	282	https://www.orthodb.org/v10?query=37753at5204	Biotin synthase
37793at5204	Complete	CM008255.1	322953	324295	-	566.0	272	https://www.orthodb.org/v10?query=37793at5204	Serine/threonine-protein phosphatase
37829at5204	Complete	CM008252.1	2170295	2171452	-	468.2	263	https://www.orthodb.org/v10?query=37829at5204	homoserine kinase
37839at5204	Complete	CM008253.1	337011	338482	-	407.6	282	https://www.orthodb.org/v10?query=37839at5204	Histidinol-phosphate aminotransferase
37863at5204	Complete	CM008252.1	2968130	2970021	+	496.6	338	https://www.orthodb.org/v10?query=37863at5204	Sorting nexin-4
37911at5204	Fragmented	CM008252.1	2722929	2725203	+	259.2	226	https://www.orthodb.org/v10?query=37911at5204	Dbl homology (DH) domain
37986at5204	Complete	CM008252.1	2704125	2705720	+	521.1	282	https://www.orthodb.org/v10?query=37986at5204	actin-related protein
38002at5204	Complete	CM008257.1	1564722	1566208	-	296.7	192	https://www.orthodb.org/v10?query=38002at5204	solute carrier family 35 (UDP-galactose transporter), member B1
38123at5204	Complete	CM008255.1	2354194	2355736	+	636.8	341	https://www.orthodb.org/v10?query=38123at5204	26S proteasome regulatory subunit 8
38197at5204	Complete	CM008251.1	1830395	1831760	+	89.7	156	https://www.orthodb.org/v10?query=38197at5204	nucleotide exchange factors-like protein
38341at5204	Complete	CM008254.1	1169606	1172358	+	587.6	432	https://www.orthodb.org/v10?query=38341at5204	GTPase activating protein
38392at5204	Complete	CM008261.1	1042328	1044131	+	212.8	209	https://www.orthodb.org/v10?query=38392at5204	DHS-like NAD/FAD-binding domain-containing protein
38458at5204	Complete	CM008251.1	964315	967171	+	461.3	395	https://www.orthodb.org/v10?query=38458at5204	Nucleolar complex-associated protein 3
38597at5204	Complete	CM008254.1	3139316	3145024	+	391.7	426	https://www.orthodb.org/v10?query=38597at5204	Pleckstrin homology domain
38665at5204	Complete	CM008258.1	920780	922026	+	621.5	304	https://www.orthodb.org/v10?query=38665at5204	Ribosomal protein L4/L1e
38674at5204	Complete	CM008260.1	200974	202242	+	328.4	261	https://www.orthodb.org/v10?query=38674at5204	Homoserine dehydrogenase
38778at5204	Complete	CM008258.1	1266856	1268730	-	514.0	310	https://www.orthodb.org/v10?query=38778at5204	Obg-like ATPase 1
38874at5204	Complete	CM008251.1	692764	694567	+	276.1	200	https://www.orthodb.org/v10?query=38874at5204	Mitochondrial import inner membrane translocase subunit TIM50
38878at5204	Complete	CM008253.1	2437440	2439380	-	422.9	305	https://www.orthodb.org/v10?query=38878at5204	integral membrane protein
39025at5204	Missing
39046at5204	Complete	CM008252.1	3844197	3845918	+	535.2	394	https://www.orthodb.org/v10?query=39046at5204	nucleotide-diphospho-sugar transferase
39124at5204	Complete	CM008252.1	1506218	1509771	+	607.5	630	https://www.orthodb.org/v10?query=39124at5204	chromatin remodeling complex protein
39147at5204	Complete	CM008251.1	4264424	4266292	+	493.3	370	https://www.orthodb.org/v10?query=39147at5204	Adenylyl cyclase-associated protein
39264at5204	Complete	CM008253.1	1378709	1380509	+	451.9	273	https://www.orthodb.org/v10?query=39264at5204	integral membrane protein
39298at5204	Complete	CM008251.1	1754702	1759371	+	516.0	276	https://www.orthodb.org/v10?query=39298at5204	S-adenosylmethionine synthase
39314at5204	Complete	CM008251.1	3194271	3196502	-	474.2	314	https://www.orthodb.org/v10?query=39314at5204	Glycylpeptide N-tetradecanoyltransferase
39389at5204	Complete	CM008253.1	3060263	3061741	-	260.0	236	https://www.orthodb.org/v10?query=39389at5204	Lipoate-protein ligase A
39459at5204	Complete	CM008251.1	1763495	1766046	+	465.0	381	https://www.orthodb.org/v10?query=39459at5204	L-asparaginase, N-terminal
39570at5204	Complete	CM008257.1	2230880	2232493	-	167.6	194	https://www.orthodb.org/v10?query=39570at5204	Zinc finger, RING/FYVE/PHD-type
39639at5204	Complete	CM008254.1	1412574	1414187	-	484.5	319	https://www.orthodb.org/v10?query=39639at5204	gamma-glutamyl phosphate reductase
39672at5204	Complete	CM008251.1	1357334	1363114	-	256.6	293	https://www.orthodb.org/v10?query=39672at5204	Leucine-rich repeat, cysteine-containing subtype
39763at5204	Complete	CM008261.1	1145538	1147050	-	299.9	228	https://www.orthodb.org/v10?query=39763at5204	WD40-repeat-containing domain
39785at5204	Complete	CM008255.1	521627	523181	+	281.8	276	https://www.orthodb.org/v10?query=39785at5204	Arginine N-methyltransferase 2
39788at5204	Complete	CM008253.1	501857	503530	-	485.7	322	https://www.orthodb.org/v10?query=39788at5204	WD40/YVTN repeat-like-containing domain superfamily
39794at5204	Complete	CM008252.1	2197458	2199036	-	546.0	313	https://www.orthodb.org/v10?query=39794at5204	ATPase, AAA-type, conserved site
39932at5204	Complete	CM008252.1	1166911	1168223	-	355.1	349	https://www.orthodb.org/v10?query=39932at5204	Mitochondrial import inner membrane translocase subunit tim21
39946at5204	Duplicated	CM008258.1	683286	684571	+	488.5	273	https://www.orthodb.org/v10?query=39946at5204	P-loop containing nucleoside triphosphate hydrolase protein
39946at5204	Duplicated	CM008258.1	704424	705709	-	485.2	273	https://www.orthodb.org/v10?query=39946at5204	P-loop containing nucleoside triphosphate hydrolase protein
40080at5204	Complete	CM008260.1	621423	623273	+	359.0	296	https://www.orthodb.org/v10?query=40080at5204	GRIP-related Arf-binding domain
40114at5204	Complete	CM008255.1	1198315	1202309	+	228.9	157	https://www.orthodb.org/v10?query=40114at5204	DNA-directed RNA polymerase, insert domain
40193at5204	Complete	CM008252.1	4096083	4098207	-	542.9	468	https://www.orthodb.org/v10?query=40193at5204	Zinc finger, RING-type
40327at5204	Fragmented	CM008256.1	493484	494602	+	281.9	182	https://www.orthodb.org/v10?query=40327at5204	RGS domain
40365at5204	Complete	CM008251.1	3952807	3954671	+	342.9	290	https://www.orthodb.org/v10?query=40365at5204	initiator tRNA phosphoribosyl transferase
40400at5204	Complete	CM008252.1	981704	985436	-	541.8	296	https://www.orthodb.org/v10?query=40400at5204	Pumilio, RNA binding domain
40504at5204	Complete	CM008251.1	2365574	2368579	+	267.0	195	https://www.orthodb.org/v10?query=40504at5204	nagb/rpia/CoA transferase-like protein
40505at5204	Complete	CM008252.1	1380826	1384766	+	198.5	159	https://www.orthodb.org/v10?query=40505at5204	ribosomal protein L4
40524at5204	Complete	CM008253.1	763493	764629	-	274.4	223	https://www.orthodb.org/v10?query=40524at5204	mitochondrial carrier
40564at5204	Complete	CM008254.1	3288459	3291171	-	432.6	322	https://www.orthodb.org/v10?query=40564at5204	DRMBL-domain-containing protein
40837at5204	Complete	CM008258.1	64552	66434	+	195.8	203	https://www.orthodb.org/v10?query=40837at5204	cytoplasmic protein
41147at5204	Complete	CM008258.1	1309247	1310741	+	222.8	218	https://www.orthodb.org/v10?query=41147at5204	cytoplasmic protein
41175at5204	Duplicated	CM008257.1	2632927	2634256	+	361.1	265	https://www.orthodb.org/v10?query=41175at5204	Nucleosome assembly protein
41175at5204	Duplicated	CM008259.1	9023	10475	-	313.5	268	https://www.orthodb.org/v10?query=41175at5204	Nucleosome assembly protein
41180at5204	Complete	CM008254.1	3251987	3254047	+	340.5	306	https://www.orthodb.org/v10?query=41180at5204	DnaJ domain
41225at5204	Complete	CM008251.1	2398035	2401152	+	320.3	235	https://www.orthodb.org/v10?query=41225at5204	WD40-repeat-containing domain
41234at5204	Complete	CM008255.1	1326865	1328188	+	444.4	255	https://www.orthodb.org/v10?query=41234at5204	Delta-aminolevulinic acid dehydratase
41530at5204	Complete	CM008252.1	2419776	2421254	-	351.6	210	https://www.orthodb.org/v10?query=41530at5204	RNA recognition motif domain
41561at5204	Complete	CM008253.1	2153069	2156502	-	377.6	444	https://www.orthodb.org/v10?query=41561at5204	Cellular morphogenesis-related protein
41585at5204	Complete	CM008261.1	1172838	1174143	+	371.7	253	https://www.orthodb.org/v10?query=41585at5204	ornithine carbamoyltransferase
41615at5204	Complete	CM008252.1	2362246	2365868	+	255.2	216	https://www.orthodb.org/v10?query=41615at5204	CBS-domain-containing protein
41616at5204	Complete	CM008251.1	3346867	3348926	-	296.0	249	https://www.orthodb.org/v10?query=41616at5204	DNA glycosylase
41732at5204	Complete	CM008253.1	360272	362602	-	338.4	315	https://www.orthodb.org/v10?query=41732at5204	P-loop containing nucleoside triphosphate hydrolase protein
41739at5204	Complete	CM008253.1	698663	702852	+	432.7	467	https://www.orthodb.org/v10?query=41739at5204	Sla1
41747at5204	Complete	CM008258.1	1310988	1316096	-	167.9	154	https://www.orthodb.org/v10?query=41747at5204	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal
41760at5204	Complete	CM008252.1	3644770	3646457	-	466.3	294	https://www.orthodb.org/v10?query=41760at5204	Saccharopine dehydrogenase 
41819at5204	Complete	CM008253.1	859513	860942	-	549.5	269	https://www.orthodb.org/v10?query=41819at5204	Cytoplasmic tRNA 2-thiolation protein 1
41828at5204	Complete	CM008252.1	2743778	2745165	+	264.8	261	https://www.orthodb.org/v10?query=41828at5204	Eukaryotic translation initiation factor 3 subunit H
41962at5204	Complete	CM008254.1	2972100	2976699	-	414.2	324	https://www.orthodb.org/v10?query=41962at5204	Mitochondrial import inner membrane translocase subunit TIM44
41992at5204	Complete	CM008252.1	2639764	2641099	-	296.7	228	https://www.orthodb.org/v10?query=41992at5204	UPF0103-domain-containing protein
42008at5204	Complete	CM008255.1	2436437	2438391	-	376.1	242	https://www.orthodb.org/v10?query=42008at5204	Cop9 signalosome complex subunit 5
42028at5204	Complete	CM008252.1	804928	806200	-	352.9	304	https://www.orthodb.org/v10?query=42028at5204	Translation initiation factor IF2/IF5
42036at5204	Complete	CM008260.1	342761	344183	+	424.4	307	https://www.orthodb.org/v10?query=42036at5204	DNA primase
42042at5204	Complete	CM008256.1	1846166	1847273	+	292.2	202	https://www.orthodb.org/v10?query=42042at5204	alpha-L RNA-binding motif-containing protein
42080at5204	Complete	CM008256.1	2105859	2109043	-	826.2	602	https://www.orthodb.org/v10?query=42080at5204	BRO1 domain
42222at5204	Complete	CM008251.1	4238114	4239353	-	374.1	258	https://www.orthodb.org/v10?query=42222at5204	P-loop containing nucleoside triphosphate hydrolase protein
42267at5204	Complete	CM008253.1	1800381	1802546	+	347.1	291	https://www.orthodb.org/v10?query=42267at5204	Histone deacetylase
42328at5204	Complete	CM008256.1	900456	901890	+	358.0	295	https://www.orthodb.org/v10?query=42328at5204	DnaJ domain
42409at5204	Complete	CM008253.1	2548306	2549541	-	433.1	288	https://www.orthodb.org/v10?query=42409at5204	3-isopropylmalate dehydrogenase
42437at5204	Complete	CM008254.1	1302107	1307881	-	287.2	260	https://www.orthodb.org/v10?query=42437at5204	WD40-repeat-containing domain
42472at5204	Complete	CM008255.1	1192337	1194654	-	541.7	423	https://www.orthodb.org/v10?query=42472at5204	iron hydrogenase
42524at5204	Complete	CM008254.1	444768	446729	+	545.6	328	https://www.orthodb.org/v10?query=42524at5204	farnesyl-diphosphate farnesyltransferase
42573at5204	Complete	CM008257.1	151974	157376	+	363.2	242	https://www.orthodb.org/v10?query=42573at5204	ATP phosphoribosyltransferase
42622at5204	Complete	CM008257.1	1016116	1018556	+	339.3	246	https://www.orthodb.org/v10?query=42622at5204	voltage-dependent ion-selective channel
42667at5204	Complete	CM008251.1	1802210	1803660	+	339.0	272	https://www.orthodb.org/v10?query=42667at5204	cyclin-like protein
42685at5204	Complete	CM008257.1	2130997	2132678	-	328.1	299	https://www.orthodb.org/v10?query=42685at5204	Cdc37
42719at5204	Complete	CM008253.1	450725	452015	+	247.4	155	https://www.orthodb.org/v10?query=42719at5204	GPN-loop GTPase
42848at5204	Missing
42951at5204	Complete	CM008255.1	754295	755660	-	574.0	317	https://www.orthodb.org/v10?query=42951at5204	Cysteine synthase
43237at5204	Complete	CM008256.1	292815	294292	-	584.9	349	https://www.orthodb.org/v10?query=43237at5204	Phosphoglycerate kinase
43272at5204	Complete	CM008256.1	2178262	2180160	+	285.2	259	https://www.orthodb.org/v10?query=43272at5204	Cop9 signalosome complex subunit 1
43329at5204	Complete	CM008257.1	633412	634961	+	507.5	277	https://www.orthodb.org/v10?query=43329at5204	Thioredoxin reductase
43455at5204	Complete	CM008259.1	596336	598056	+	259.8	229	https://www.orthodb.org/v10?query=43455at5204	mitochondrial carrier
43468at5204	Complete	CM008255.1	515761	517028	+	512.3	267	https://www.orthodb.org/v10?query=43468at5204	guanine nucleotide binding protein beta subunit
43475at5204	Complete	CM008251.1	2676477	2678217	-	347.2	224	https://www.orthodb.org/v10?query=43475at5204	Arginase
43542at5204	Complete	CM008253.1	2598052	2599749	-	622.5	385	https://www.orthodb.org/v10?query=43542at5204	cell adhesion protein byn-1
43579at5204	Complete	CM008252.1	2727200	2729860	-	193.5	268	https://www.orthodb.org/v10?query=43579at5204	Endonuclease/exonuclease/phosphatase
43649at5204	Complete	CM008257.1	1290425	1294151	+	254.1	255	https://www.orthodb.org/v10?query=43649at5204	NADH dehydrogenase (Ubiquinone) complex I, assembly factor 6
43743at5204	Complete	CM008256.1	2173036	2174915	+	225.1	178	https://www.orthodb.org/v10?query=43743at5204	N2227-domain-containing protein
43762at5204	Complete	CM008254.1	3370715	3371991	+	475.6	297	https://www.orthodb.org/v10?query=43762at5204	thiolase
43781at5204	Complete	CM008253.1	1209997	1211782	-	339.5	352	https://www.orthodb.org/v10?query=43781at5204	co-chaperone
43860at5204	Complete	CM008251.1	1528908	1530812	-	467.2	317	https://www.orthodb.org/v10?query=43860at5204	glutamate 5-kinase
43862at5204	Complete	CM008253.1	3209861	3211433	-	262.7	261	https://www.orthodb.org/v10?query=43862at5204	Alpha/Beta hydrolase fold
43920at5204	Complete	CM008257.1	482625	496564	+	302.9	253	https://www.orthodb.org/v10?query=43920at5204	Mitochondrial matrix Mmp37
43946at5204	Complete	CM008261.1	599905	601476	-	415.2	321	https://www.orthodb.org/v10?query=43946at5204	CAAX prenyl protease 1
44044at5204	Complete	CM008251.1	1678464	1679473	-	415.5	244	https://www.orthodb.org/v10?query=44044at5204	mitochondrial carrier
44079at5204	Complete	CM008251.1	1962074	1963439	+	371.5	216	https://www.orthodb.org/v10?query=44079at5204	vitamin B6 biosynthesis protein
44258at5204	Complete	CM008258.1	53580	57370	+	241.7	191	https://www.orthodb.org/v10?query=44258at5204	Ribonuclease
44269at5204	Complete	CM008261.1	612118	613376	+	280.3	232	https://www.orthodb.org/v10?query=44269at5204	cytoplasmic protein
44280at5204	Complete	CM008259.1	164010	165122	-	395.6	217	https://www.orthodb.org/v10?query=44280at5204	rRNA adenine N(6)-methyltransferase
44301at5204	Complete	CM008254.1	2518763	2520483	-	404.0	312	https://www.orthodb.org/v10?query=44301at5204	DUF383-domain-containing protein
44486at5204	Complete	CM008258.1	2030030	2031722	+	207.0	213	https://www.orthodb.org/v10?query=44486at5204	Leucine-rich repeat
44636at5204	Complete	CM008255.1	499899	503225	-	237.5	220	https://www.orthodb.org/v10?query=44636at5204	Autophagy protein 5
44647at5204	Complete	CM008253.1	3331742	3333087	+	494.6	307	https://www.orthodb.org/v10?query=44647at5204	aspartate-semialdehyde dehydrogenase
44692at5204	Complete	CM008260.1	215273	216678	-	443.5	346	https://www.orthodb.org/v10?query=44692at5204	macrophage erythroblast attacher isoform 1
44937at5204	Missing
44998at5204	Complete	CM008261.1	768389	769898	+	472.4	314	https://www.orthodb.org/v10?query=44998at5204	DnaJ domain
45124at5204	Complete	CM008253.1	1741038	1742643	+	576.8	291	https://www.orthodb.org/v10?query=45124at5204	Pyruvate dehydrogenase E1 component subunit beta
45161at5204	Complete	CM008255.1	377550	380079	+	554.0	417	https://www.orthodb.org/v10?query=45161at5204	Tryptophan synthase beta subunit-like PLP-dependent enzyme
45180at5204	Complete	CM008252.1	2614712	2616289	-	297.2	261	https://www.orthodb.org/v10?query=45180at5204	WD40 repeat
45263at5204	Complete	CM008251.1	2860796	2866152	+	586.4	370	https://www.orthodb.org/v10?query=45263at5204	pre-mRNA-processing protein 45
45343at5204	Complete	CM008253.1	2478225	2480087	-	332.4	303	https://www.orthodb.org/v10?query=45343at5204	clathrin adaptor, mu subunit
45358at5204	Complete	CM008252.1	2507074	2509526	-	177.5	176	https://www.orthodb.org/v10?query=45358at5204	Gpi1-domain-containing protein
45360at5204	Complete	CM008256.1	442320	444319	-	244.6	248	https://www.orthodb.org/v10?query=45360at5204	NEDD8-activating enzyme E1 regulatory subunit
45537at5204	Complete	CM008252.1	1208703	1210592	-	342.1	268	https://www.orthodb.org/v10?query=45537at5204	Heat shock protein DnaJ, cysteine-rich domain
45551at5204	Complete	CM008253.1	3036536	3038625	+	315.7	308	https://www.orthodb.org/v10?query=45551at5204	SWR1-complex protein 4
45574at5204	Complete	CM008261.1	963924	967838	-	264.3	176	https://www.orthodb.org/v10?query=45574at5204	Proteasome subunit beta
45646at5204	Complete	CM008252.1	284518	285687	-	294.8	215	https://www.orthodb.org/v10?query=45646at5204	2,4-dienoyl-CoA reductase
45852at5204	Complete	CM008255.1	598183	599507	+	352.6	234	https://www.orthodb.org/v10?query=45852at5204	Arp2/3 complex 34 kDa subunit
45853at5204	Complete	CM008254.1	2904315	2907769	-	505.0	255	https://www.orthodb.org/v10?query=45853at5204	Cytochrome c-like domain
45882at5204	Complete	CM008258.1	1460192	1462131	+	281.9	239	https://www.orthodb.org/v10?query=45882at5204	endoplasmic reticulum-Golgi intermediate compartment protein 2
45900at5204	Complete	CM008255.1	1006782	1008111	+	310.5	317	https://www.orthodb.org/v10?query=45900at5204	putative dynactin subunit 2
45938at5204	Complete	CM008257.1	1091631	1093699	+	273.5	296	https://www.orthodb.org/v10?query=45938at5204	NCA2-domain-containing protein
45939at5204	Complete	CM008260.1	590362	592290	+	259.9	238	https://www.orthodb.org/v10?query=45939at5204	phosphatidylinositol glycan, class S
45982at5204	Complete	CM008257.1	2184293	2185738	+	314.7	231	https://www.orthodb.org/v10?query=45982at5204	Deoxyhypusine hydroxylase
46049at5204	Complete	CM008251.1	2334168	2335230	+	439.1	240	https://www.orthodb.org/v10?query=46049at5204	Mov34-domain-containing protein
46243at5204	Complete	CM008252.1	784167	785630	-	478.8	275	https://www.orthodb.org/v10?query=46243at5204	ATPase GET3
46247at5204	Complete	CM008252.1	2165459	2166540	-	72.3	118	https://www.orthodb.org/v10?query=46247at5204	Zinc finger, RING-type
46365at5204	Complete	CM008251.1	3578412	3579807	-	506.1	272	https://www.orthodb.org/v10?query=46365at5204	Fructose-bisphosphate aldolase
46399at5204	Complete	CM008255.1	2208842	2211248	-	557.3	342	https://www.orthodb.org/v10?query=46399at5204	amino acid transporter
46422at5204	Missing
46459at5204	Complete	CM008258.1	1542901	1545669	-	516.0	326	https://www.orthodb.org/v10?query=46459at5204	Winged helix-like DNA-binding domain superfamily
46462at5204	Complete	CM008251.1	3135451	3136649	+	240.3	218	https://www.orthodb.org/v10?query=46462at5204	Activator of Hsp90 ATPase
46601at5204	Complete	CM008257.1	875710	877012	-	343.4	213	https://www.orthodb.org/v10?query=46601at5204	Ribonuclease H superfamily
46620at5204	Complete	CM008252.1	1048939	1050683	-	398.9	297	https://www.orthodb.org/v10?query=46620at5204	V-type proton ATPase subunit C
46682at5204	Complete	CM008251.1	2687879	2689040	-	325.9	243	https://www.orthodb.org/v10?query=46682at5204	Gtr1/RagA G protein
46688at5204	Complete	CM008260.1	90886	91805	-	211.9	156	https://www.orthodb.org/v10?query=46688at5204	ubiquinone biosynthesis O-methyltransferase
46723at5204	Complete	CM008255.1	2150762	2152296	-	323.0	262	https://www.orthodb.org/v10?query=46723at5204	S-adenosylmethionine decarboxylase
46785at5204	Missing
46805at5204	Complete	CM008255.1	1054175	1055839	+	316.0	256	https://www.orthodb.org/v10?query=46805at5204	Zinc finger C2H2-type
46814at5204	Complete	CM008260.1	170044	171902	-	487.1	275	https://www.orthodb.org/v10?query=46814at5204	2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)
46943at5204	Complete	CM008256.1	745415	748869	-	560.6	438	https://www.orthodb.org/v10?query=46943at5204	kinase-like protein
47069at5204	Complete	CM008252.1	1960380	1961915	-	490.6	343	https://www.orthodb.org/v10?query=47069at5204	glycosyltransferase family 21 protein
47071at5204	Complete	CM008252.1	572834	575173	-	426.1	350	https://www.orthodb.org/v10?query=47071at5204	glutamyl-tRNA synthetase
47088at5204	Missing
47148at5204	Complete	CM008255.1	1534369	1535830	-	239.3	210	https://www.orthodb.org/v10?query=47148at5204	chromatin associated protein KTI12
47190at5204	Complete	CM008252.1	1974187	1976422	-	286.7	383	https://www.orthodb.org/v10?query=47190at5204	Ima1, N-terminal domain
47255at5204	Complete	CM008256.1	271720	273803	-	150.7	124	https://www.orthodb.org/v10?query=47255at5204	Thioesterase/thiol ester dehydrase-isomerase
47334at5204	Complete	CM008251.1	70108	71528	+	281.1	219	https://www.orthodb.org/v10?query=47334at5204	DNA-directed RNA polymerase, insert domain
47362at5204	Complete	CM008260.1	1511065	1512391	+	313.1	211	https://www.orthodb.org/v10?query=47362at5204	Golgi phosphoprotein 3-like
47363at5204	Complete	CM008253.1	1503361	1505151	-	343.0	233	https://www.orthodb.org/v10?query=47363at5204	MT-A70-domain-containing protein
47404at5204	Complete	CM008252.1	3229930	3234157	-	812.1	760	https://www.orthodb.org/v10?query=47404at5204	ARM repeat-containing protein
47405at5204	Complete	CM008253.1	1790173	1791909	-	224.8	219	https://www.orthodb.org/v10?query=47405at5204	Putative fluoride ion transporter CrcB
47469at5204	Complete	CM008254.1	1771281	1772883	-	239.7	230	https://www.orthodb.org/v10?query=47469at5204	pyridoxal kinase
47494at5204	Complete	CM008255.1	1135668	1136950	-	260.1	194	https://www.orthodb.org/v10?query=47494at5204	YIF1-domain-containing protein
47519at5204	Missing
47564at5204	Complete	CM008261.1	981885	985158	-	135.5	203	https://www.orthodb.org/v10?query=47564at5204	ribosomal protein S5 domain 2-like protein
47645at5204	Complete	CM008251.1	2662918	2665622	-	181.9	284	https://www.orthodb.org/v10?query=47645at5204	PIN domain-like protein
47669at5204	Complete	CM008252.1	1090216	1091639	+	196.7	169	https://www.orthodb.org/v10?query=47669at5204	COP9 signalosome complex subunit 6
47794at5204	Complete	CM008252.1	2843534	2845047	-	314.6	183	https://www.orthodb.org/v10?query=47794at5204	syntaxin 5
47964at5204	Complete	CM008251.1	4142107	4143605	+	338.8	224	https://www.orthodb.org/v10?query=47964at5204	Diphthine synthase
48036at5204	Complete	CM008252.1	2893424	2895454	+	338.3	319	https://www.orthodb.org/v10?query=48036at5204	VHS domain
48062at5204	Complete	CM008252.1	1355030	1357864	-	373.9	458	https://www.orthodb.org/v10?query=48062at5204	NUC153
48071at5204	Complete	CM008256.1	2060993	2062178	+	279.6	204	https://www.orthodb.org/v10?query=48071at5204	ATP synthase subunit gamma
48210at5204	Complete	CM008253.1	2230807	2234535	+	312.1	295	https://www.orthodb.org/v10?query=48210at5204	COP9 signalosome complex subunit 12
48238at5204	Complete	CM008253.1	2136780	2138135	+	435.6	225	https://www.orthodb.org/v10?query=48238at5204	26S proteasome non-ATPase regulatory subunit 14
48325at5204	Complete	CM008256.1	2304785	2305961	+	455.3	233	https://www.orthodb.org/v10?query=48325at5204	vacuolar protein sorting-associated protein 26
48327at5204	Complete	CM008252.1	1120953	1122206	+	272.7	160	https://www.orthodb.org/v10?query=48327at5204	Cytochrome b-c1 complex subunit Rieske, mitochondrial
48554at5204	Complete	CM008254.1	1371807	1373187	-	329.8	205	https://www.orthodb.org/v10?query=48554at5204	exosome complex exonuclease rrp4
48610at5204	Complete	CM008253.1	1305000	1306574	-	266.9	194	https://www.orthodb.org/v10?query=48610at5204	GTP cyclohydrolase II
48671at5204	Complete	CM008251.1	2886306	2887640	-	362.3	192	https://www.orthodb.org/v10?query=48671at5204	BQ2448_2610 protein
48693at5204	Complete	CM008256.1	2335137	2336249	+	67.3	142	https://www.orthodb.org/v10?query=48693at5204	DNA-binding protein
48728at5204	Complete	CM008257.1	1437298	1438398	-	468.2	274	https://www.orthodb.org/v10?query=48728at5204	urease accessory protein UreG
48738at5204	Complete	CM008251.1	2428030	2429236	+	338.6	172	https://www.orthodb.org/v10?query=48738at5204	Proteasome subunit beta type
48895at5204	Complete	CM008254.1	2646243	2647426	-	340.5	217	https://www.orthodb.org/v10?query=48895at5204	mitochondrial carrier
49092at5204	Complete	CM008253.1	2642107	2645052	-	452.8	226	https://www.orthodb.org/v10?query=49092at5204	Ribosomal protein L5 eukaryotic/L18 archaeal
49101at5204	Complete	CM008256.1	758582	760730	-	485.8	346	https://www.orthodb.org/v10?query=49101at5204	Protein BTN
49136at5204	Complete	CM008259.1	947820	949060	+	156.8	163	https://www.orthodb.org/v10?query=49136at5204	Transcription initiation factor IIE subunit beta
49180at5204	Complete	CM008253.1	828055	829800	-	486.7	311	https://www.orthodb.org/v10?query=49180at5204	KRR1 small subunit processome component
49196at5204	Complete	CM008251.1	1750430	1751877	-	211.9	152	https://www.orthodb.org/v10?query=49196at5204	eukaryotic translation initiation factor 2B beta subunit
49251at5204	Fragmented	CM008252.1	1615875	1619697	-	323.3	162	https://www.orthodb.org/v10?query=49251at5204	Inorganic pyrophosphatase
49302at5204	Complete	CM008255.1	1447335	1448319	+	192.6	180	https://www.orthodb.org/v10?query=49302at5204	ribosomal protein S5 domain 2-like protein
49390at5204	Complete	CM008254.1	2929428	2931321	+	230.1	294	https://www.orthodb.org/v10?query=49390at5204	Apoptosis-antagonizing transcription factor
49596at5204	Complete	CM008254.1	1228571	1229818	-	241.0	160	https://www.orthodb.org/v10?query=49596at5204	DUF1753-domain-containing protein
49710at5204	Complete	CM008251.1	4001265	4002858	-	492.3	316	https://www.orthodb.org/v10?query=49710at5204	Serine-type endopeptidase
49767at5204	Complete	CM008255.1	1182116	1185191	+	173.8	152	https://www.orthodb.org/v10?query=49767at5204	SNARE
49790at5204	Complete	CM008253.1	1876925	1878747	+	345.4	313	https://www.orthodb.org/v10?query=49790at5204	nuclear segregation protein Bfr1
49809at5204	Missing
